gene,gene_name,BA20_SNp_HA_vs_AD.l2fc,BA20_SNp_HA_vs_AD.pval,BA20_SNp_HA_vs_AD.padj,BA20_SNp_HA_vs_AD.raw_l2fc,,,,,
ENSG00000207203,RNU6-71P,,,,,,,,,
ENSG00000120664,SPART-AS1,-0.724188059,0.079812406,,-1.534865425,,,,,
ENSG00000223383,HIST1H2APS6,,,,,,,,,
ENSG00000235306,GAPDHP34,,,,,,,,,
ENSG00000223543,TCEAL4P1,,,,,,,,,
ENSG00000215486,ARL2BPP3,,,,,,,,,
ENSG00000271337,NDE1P2,,,,,,,,,
ENSG00000236711,SMAD9-IT1,0.026747641,0.918373999,,1.873025397,,,,,
ENSG00000228825,LAMTOR3P1,,,,,,,,,
ENSG00000232378,RPL29P28,,,,,,,,,
ENSG00000226161,EIF4A1P5,,,,,,,,,
ENSG00000180138,CSNK1A1L,,,,,,,,,
ENSG00000274549,AL356274.1,,,,,,,,,
ENSG00000279511,AL356274.2,,,,,,,,,
ENSG00000202395,RN7SKP1,,,,,,,,,
ENSG00000230283,RPS12P24,,,,,,,,,
ENSG00000230390,LINC01048,,,,,,,,,
ENSG00000275226,LINC00547,,,,,,,,,
ENSG00000199276,RNA5SP26,,,,,,,,,
ENSG00000274317,LINC02334,,,,,,,,,
ENSG00000228036,HSPD1P9,,,,,,,,,
ENSG00000223685,LINC00571,-0.436940213,0.288689911,,-1.667042882,,,,,
ENSG00000279025,AL356863.1,,,,,,,,,
ENSG00000236354,LINC00437,-0.046421897,0.912140815,,-0.218422656,,,,,
ENSG00000229437,LINC00366,,,,,,,,,
ENSG00000234701,PRDX3P3,0.010720465,0.958470494,,Inf,,,,,
ENSG00000252795,RNU6-56P,,,,,,,,,
ENSG00000225350,FREM2-AS1,,,,,,,,,
ENSG00000225221,PLA2G12AP2,,,,,,,,,
ENSG00000235550,ANKRD26P2,,,,,,,,,
ENSG00000133115,STOML3,-0.071019306,0.730366277,,-4.838961925,,,,,
ENSG00000214823,NXT1P1,,,,,,,,,
ENSG00000264171,MIR4305,,,,,,,,,
ENSG00000200526,RNY4P14,,,,,,,,,
ENSG00000224351,CDKN2AIPNLP3,,,,,,,,,
ENSG00000270444,AZU1P1,,,,,,,,,
ENSG00000212553,RF00108,,,,,,,,,
ENSG00000230710,LINC00332,,,,,,,,,
ENSG00000271429,RPL17P51,,,,,,,,,
ENSG00000207458,RNY3P9,,,,,,,,,
ENSG00000252812,RN7SKP2,,,,,,,,,
ENSG00000229456,RLIMP1,,,,,,,,,
ENSG00000211491,MIR320D1,-0.16780232,0.620583143,,-1.389277721,,,,,
ENSG00000277794,RF00017,,,,,,,,,
ENSG00000207652,MIR621,,,,,,,,,
ENSG00000176268,CYCSP34,-0.245067809,0.560046558,,-0.084519113,,,,,
ENSG00000229473,RGS17P1,,,,,,,,,
ENSG00000264226,MIR3168,,,,,,,,,
ENSG00000244264,RN7SL597P,,,,,,,,,
ENSG00000278390,AL354696.2,-0.61332109,0.14321025,,-1.178718516,,,,,
ENSG00000215482,CALM2P3,-0.023667314,0.908550539,,-0.195508893,,,,,
ENSG00000225133,MORF4L1P4,,,,,,,,,
ENSG00000277662,AL354696.1,0.521500904,0.214565124,,1.451407535,,,,,
ENSG00000231404,RAC1P3,,,,,,,,,
ENSG00000223280,RNU6-57P,,,,,,,,,
ENSG00000214222,TUBBP2,-0.035537093,0.862953707,,-0.913703218,,,,,
ENSG00000205240,OR7E36P,-0.080482064,0.697372783,,-2.286008492,,,,,
ENSG00000234655,OR7E155P,-0.097477753,0.643459085,,-3.934222512,,,,,
ENSG00000215480,OR7E37P,,,,,,,,,
ENSG00000284584,MIR5006,-0.024865266,0.903937931,,-0.243041551,,,,,
ENSG00000241406,RN7SL515P,,,,,,,,,
ENSG00000206962,RNU6-74P,,,,,,,,,
ENSG00000229696,KARSP1,,,,,,,,,
ENSG00000278338,VWA8-AS1,0.191396306,0.648604614,,0.700445223,,,,,
ENSG00000226093,RPS28P8,,,,,,,,,
ENSG00000231530,AL157932.1,-0.032529629,0.897350004,,0.256596182,,,,,
ENSG00000237263,MAPK6P3,,,,,,,,,
ENSG00000270809,CHCHD2P11,,,,,,,,,
ENSG00000234213,FHP1,,,,,,,,,
ENSG00000283554,LINC02341,,,,,,,,,
ENSG00000233259,FABP3P2,,,,,,,,,
ENSG00000120659,TNFSF11,0.006104036,0.976337274,,Inf,,,,,
ENSG00000179813,FAM216B,-0.01223787,0.969514812,,-0.131465651,,,,,
ENSG00000271216,LINC01050,,,,,,,,,
ENSG00000229546,LINC00428,,,,,,,,,
ENSG00000238025,ZDHHC4P1,,,,,,,,,
ENSG00000229928,LINC00400,0.021365024,0.917382168,,Inf,,,,,
ENSG00000276569,AL138709.1,,,,,,,,,
ENSG00000232540,RPL36P19,,,,,,,,,
ENSG00000238189,ENOX1-AS2,-0.043923273,0.905778924,,0.693438636,,,,,
ENSG00000233821,ENOX1-AS1,,,,,,,,,
ENSG00000270522,AL162713.1,0.01746274,0.932428581,,Inf,,,,,
ENSG00000274001,AL512506.1,,,,,,,,,
ENSG00000281883,AL512506.3,-0.544775205,0.173494269,,-1.474311676,,,,,
ENSG00000280060,AL512506.2,,,,,,,,,
ENSG00000233725,LINC00284,-0.80055877,0.040679776,,-3.040983689,,,,,
ENSG00000139656,SMIM2,-0.541135972,0.096176335,,-4.860725637,,,,,
ENSG00000235285,SMIM2-IT1,0.245884605,0.528478179,,1.392720409,,,,,
ENSG00000276854,AL589745.2,,,,,,,,,
ENSG00000276319,MIR8079,,,,,,,,,
ENSG00000230731,AL589745.1,0.011193434,0.956635377,,Inf,,,,,
ENSG00000237361,TUSC8,0.136290084,0.683230728,,2.507611717,,,,,
ENSG00000280357,AL138960.2,,,,,,,,,
ENSG00000225727,AL139184.1,-0.073379242,0.72146822,,#NAME?,,,,,
ENSG00000230793,SMARCE1P5,0.111069498,0.786015327,,0.658793413,,,,,
ENSG00000237585,LINC00407,-0.061863949,0.865483738,,0.460835077,,,,,
ENSG00000276527,AL356515.1,,,,,,,,,
ENSG00000235097,LINC00330,,,,,,,,,
ENSG00000223732,AL359706.1,,,,,,,,,
ENSG00000265802,RN7SL49P,-0.039068773,0.849457971,,-2.700489557,,,,,
ENSG00000223341,RN7SKP3,,,,,,,,,
ENSG00000271818,RN7SKP4,,,,,,,,,
ENSG00000277358,AL138693.1,,,,,,,,,
ENSG00000270381,AL138963.2,,,,,,,,,
ENSG00000253051,RF00322,,,,,,,,,
ENSG00000199477,SNORA31,-0.189979406,0.578607023,,-1.900266582,,,,,
ENSG00000228886,AL138963.1,-0.062223287,0.762778775,,-0.773964656,,,,,
ENSG00000214455,RCN1P2,0.266730706,0.524854289,,0.421535294,,,,,
ENSG00000251015,SLC25A30-AS1,-0.114747968,0.779142738,,-0.022701264,,,,,
ENSG00000229303,PPIAP25,,,,,,,,,
ENSG00000165837,ERICH6B,0.010720465,0.958470494,,Inf,,,,,
ENSG00000200709,RNA5SP27,,,,,,,,,
ENSG00000232786,TIMM9P3,,,,,,,,,
ENSG00000228869,COX4I1P2,,,,,,,,,
ENSG00000235366,LINC01055,0.012171042,0.964974212,,-0.015237258,,,,,
ENSG00000237876,AKR1B1P4,,,,,,,,,
ENSG00000174015,SPERT,0.025817408,0.900292904,,Inf,,,,,
ENSG00000274357,RF00017,,,,,,,,,
ENSG00000080618,CPB2,0.017949554,0.93219845,,Inf,,,,,
ENSG00000240767,RN7SL288P,,,,,,,,,
ENSG00000252854,RN7SKP5,0.010720465,0.958470494,,Inf,,,,,
ENSG00000251106,FAM206BP,,,,,,,,,
ENSG00000261097,LINC00563,,,,,,,,,
ENSG00000223336,RNU2-6P,,,,,,,,,
ENSG00000252385,RNU6-68P,,,,,,,,,
ENSG00000241353,PPP1R2P4,,,,,,,,,
ENSG00000231817,LINC01198,-0.397801141,0.295363539,,-1.107570914,,,,,
ENSG00000285576,AL138686.2,,,,,,,,,
ENSG00000227019,OR7E101P,,,,,,,,,
ENSG00000277228,AL138686.1,,,,,,,,,
ENSG00000205105,COX17P1,-0.144409277,0.702617037,,-0.359539071,,,,,
ENSG00000230243,FKBP1AP3,,,,,,,,,
ENSG00000278462,AL359880.1,0.013737599,0.946807349,,Inf,,,,,
ENSG00000224517,HTR2A-AS1,0.006957762,0.973033537,,Inf,,,,,
ENSG00000234590,GNG5P5,,,,,,,,,
ENSG00000244521,RN7SL700P,,,,,,,,,
ENSG00000234145,NAP1L4P3,,,,,,,,,
ENSG00000229423,RPL27AP8,,,,,,,,,
ENSG00000228573,AL138962.1,,,,,,,,,
ENSG00000260388,LINC00562,0.304745087,0.453332048,,1.153175211,,,,,
ENSG00000227848,SUCLA2-AS1,0.378092891,0.362288865,,0.595524738,,,,,
ENSG00000276968,AL158196.1,-1.048910211,0.00859765,,-1.593339351,,,,,
ENSG00000229111,MED4-AS1,-0.016481989,0.942285619,,0.569716837,,,,,
ENSG00000224510,POLR2KP2,,,,,,,,,
ENSG00000231473,RB1-DT,0.109245845,0.79122188,,0.938785066,,,,,
ENSG00000238086,PPP1R26P1,,,,,,,,,
ENSG00000177197,PCNPP5,0.028974183,0.922798828,,2.410580702,,,,,
ENSG00000277684,AL392048.1,,,,,,,,,
ENSG00000277233,RF00017,,,,,,,,,
ENSG00000274929,AL157813.1,0.099680176,0.802745095,,0.446817033,,,,,
ENSG00000233456,LINC01077,,,,,,,,,
ENSG00000233610,LINC00462,-0.035300283,0.863850784,,-2.068689271,,,,,
ENSG00000225131,PSME2P2,0.431103098,0.25027614,,3.246621636,,,,,
ENSG00000275202,AL161421.1,0.689557566,0.100276636,,2.084194233,,,,,
ENSG00000201662,RNU6-60P,,,,,,,,,
ENSG00000223724,RAD17P2,-0.035773849,0.86205703,,-2.251468634,,,,,
ENSG00000199788,RNY3P2,,,,,,,,,
ENSG00000235957,COX7CP1,0.024513344,0.939973178,,-0.446174546,,,,,
ENSG00000231665,OGFOD1P1,0.089157101,0.831348214,,0.028324366,,,,,
ENSG00000102539,MLNR,,,,,,,,,
ENSG00000274351,AL137000.1,,,,,,,,,
ENSG00000236577,SNRPGP14,0.034803739,0.872614916,,Inf,,,,,
ENSG00000176882,AL135901.1,,,,,,,,,
ENSG00000152213,ARL11,0.171199821,0.683355374,,0.461891335,,,,,
ENSG00000276436,AL136301.1,-0.002658523,0.989725764,,1.078556947,,,,,
ENSG00000222148,RNY4P30,,,,,,,,,
ENSG00000181358,CTAGE10P,,,,,,,,,
ENSG00000200064,RNY4P9,,,,,,,,,
ENSG00000264864,MIR3613,-0.040405587,0.844362245,,-1.687720187,,,,,
ENSG00000198553,KCNRG,0.620603409,0.128604267,,3.041359262,,,,,
ENSG00000277913,RF02105,,,,,,,,,
ENSG00000277066,RF02106,,,,,,,,,
ENSG00000208006,MIR16-1,,,,,,,,,
ENSG00000283785,MIR15A,,,,,,,,,
ENSG00000274878,RF02107,,,,,,,,,
ENSG00000273612,RF02108,,,,,,,,,
ENSG00000277752,RF02109,,,,,,,,,
ENSG00000275559,RF02110,,,,,,,,,
ENSG00000276089,RF02103,,,,,,,,,
ENSG00000214359,RPL18P10,-0.07791385,0.705492567,,-2.774338336,,,,,
ENSG00000273541,RF02104,,,,,,,,,
ENSG00000274270,AL137060.1,-0.153818464,0.714668739,,-0.62909945,,,,,
ENSG00000232150,ST13P4,-0.469593127,0.246804767,,-1.300358827,,,,,
ENSG00000223676,RPL34P26,,,,,,,,,
ENSG00000286191,AL158195.1,-0.024783175,0.904264539,,-1.344138112,,,,,
ENSG00000200711,RNA5SP28,,,,,,,,,
ENSG00000233672,RNASEH2B-AS1,0.245537816,0.55940685,,0.475280335,,,,,
ENSG00000123201,GUCY1B2,,,,,,,,,
ENSG00000222920,RNA5SP29,,,,,,,,,
ENSG00000226792,C13orf42,-0.294700226,0.418081638,,-2.277316842,,,,,
ENSG00000214878,RPL5P31,,,,,,,,,
ENSG00000274652,AL157817.1,,,,,,,,,
ENSG00000271242,PRELID3BP2,,,,,,,,,
ENSG00000253309,SERPINE3,-0.049360391,0.874668287,,-1.607464707,,,,,
ENSG00000266072,MIR5693,,,,,,,,,
ENSG00000224892,RPS4XP16,-0.882260573,0.029579806,,-1.240993909,,,,,
ENSG00000243900,RN7SL320P,-0.218254937,0.510711073,,-2.830732803,,,,,
ENSG00000229906,SNRPGP11,,,,,,,,,
ENSG00000266611,MIR4703,,,,,,,,,
ENSG00000252141,RNU6-65P,,,,,,,,,
ENSG00000206920,RNY1P6,,,,,,,,,
ENSG00000242893,RN7SL413P,,,,,,,,,
ENSG00000224451,ATP5PBP1,,,,,,,,,
ENSG00000285444,AL162377.3,0.087999525,0.833558081,,0.33598923,,,,,
ENSG00000123171,CCDC70,0.104534932,0.614987143,,Inf,,,,,
ENSG00000232872,CTAGE3P,0.063093606,0.794175213,,Inf,,,,,
ENSG00000279677,AL162377.2,,,,,,,,,
ENSG00000236044,FABP5P2,0.01700199,0.934198651,,Inf,,,,,
ENSG00000253797,UTP14C,,,,,,,,,
ENSG00000273523,AL139082.1,,,,,,,,,
ENSG00000217576,AL158066.1,,,,,,,,,
ENSG00000243406,MRPS31P5,-0.982464805,0.012182683,,-1.681561715,,,,,
ENSG00000285160,AL139082.2,,,,,,,,,
ENSG00000285323,AL158066.2,,,,,,,,,
ENSG00000272281,TPTE2P2,-0.052467268,0.798996489,,0.224770282,,,,,
ENSG00000271564,LINC02333,,,,,,,,,
ENSG00000199605,RNY4P24,,,,,,,,,
ENSG00000235660,LINC00345,-0.04218172,0.918015614,,-0.267008933,,,,,
ENSG00000280296,AL137058.3,,,,,,,,,
ENSG00000273784,AL137058.2,-1.025641498,0.010548001,,-1.685873191,,,,,
ENSG00000273723,AL139089.1,0.484905694,0.236913116,,0.759914334,,,,,
ENSG00000211579,MIR759,,,,,,,,,
ENSG00000150276,PPIAP26,,,,,,,,,
ENSG00000237092,LINC01065,,,,,,,,,
ENSG00000279325,AL136359.1,,,,,,,,,
ENSG00000225510,PCDH8P1,,,,,,,,,
ENSG00000241613,RN7SL618P,,,,,,,,,
ENSG00000273919,AL450423.1,,,,,,,,,
ENSG00000274316,ZNF646P1,,,,,,,,,
ENSG00000261517,LINC00558,,,,,,,,,
ENSG00000234787,LINC00458,,,,,,,,,
ENSG00000271652,AL356052.1,,,,,,,,,
ENSG00000283126,MIR1297,,,,,,,,,
ENSG00000277047,AL390964.1,,,,,,,,,
ENSG00000278630,LINC02335,,,,,,,,,
ENSG00000275071,RF02271,,,,,,,,,
ENSG00000264387,MIR5007,,,,,,,,,
ENSG00000274090,AL354821.1,,,,,,,,,
ENSG00000228611,HNF4GP1,,,,,,,,,
ENSG00000228319,SPATA2P1,,,,,,,,,
ENSG00000201665,RN7SKP6,,,,,,,,,
ENSG00000229665,PRR20C,,,,,,,,,
ENSG00000204919,PRR20A,,,,,,,,,
ENSG00000204918,PRR20B,,,,,,,,,
ENSG00000227151,PRR20D,,,,,,,,,
ENSG00000234278,PRR20E,,,,,,,,,
ENSG00000271140,PRR20FP,,,,,,,,,
ENSG00000230009,MTCO2P3,,,,,,,,,
ENSG00000234421,SLC25A5P4,,,,,,,,,
ENSG00000225352,RPL31P53,,,,,,,,,
ENSG00000278722,AL445288.1,-0.560210304,0.141505918,,-0.932752289,,,,,
ENSG00000202422,RNA5SP30,,,,,,,,,
ENSG00000277448,LINC02338,-0.194875487,0.554139651,,-1.580856409,,,,,
ENSG00000232954,LINC00374,,,,,,,,,
ENSG00000276208,AL161423.1,,,,,,,,,
ENSG00000222733,RNY4P29,,,,,,,,,
ENSG00000214335,CTAGE16P,,,,,,,,,
ENSG00000223717,DNAJA1P1,,,,,,,,,
ENSG00000214281,HMGN2P39,,,,,,,,,
ENSG00000232647,POLR3KP1,,,,,,,,,
ENSG00000271190,RPP40P2,,,,,,,,,
ENSG00000239003,RNU7-88P,,,,,,,,,
ENSG00000227528,DIAPH3-AS1,,,,,,,,,
ENSG00000265745,RN7SL375P,,,,,,,,,
ENSG00000223815,DIAPH3-AS2,,,,,,,,,
ENSG00000202151,RNY4P28,,,,,,,,,
ENSG00000227336,LINC00434,-0.035998474,0.861456526,,-0.697847965,,,,,
ENSG00000238213,TARDBPP2,0.003851631,0.98506727,,Inf,,,,,
ENSG00000277549,AL359920.1,,,,,,,,,
ENSG00000223076,RNA5SP31,,,,,,,,,
ENSG00000236608,EIF4A1P6,,,,,,,,,
ENSG00000225249,LINC00378,,,,,,,,,
ENSG00000279657,AL161901.1,,,,,,,,,
ENSG00000206854,RNY3P5,,,,,,,,,
ENSG00000227510,LINC01442,,,,,,,,,
ENSG00000266663,MIR3169,,,,,,,,,
ENSG00000280165,PCDH20,0.550076709,0.142026737,,4.59642131,,,,,
ENSG00000197991,AL592490.1,,,,,,,,,
ENSG00000279797,LINC02339,,,,,,,,,
ENSG00000234033,RAC1P8,,,,,,,,,
ENSG00000270856,AL353765.1,,,,,,,,,
ENSG00000229578,LINC00358,,,,,,,,,
ENSG00000230142,LINC01075,,,,,,,,,
ENSG00000227611,LINC01074,,,,,,,,,
ENSG00000229307,LINC00459,,,,,,,,,
ENSG00000232105,RPL32P28,,,,,,,,,
ENSG00000276586,AL356102.1,,,,,,,,,
ENSG00000271465,SQSTM1P1,,,,,,,,,
ENSG00000228669,LINC00448,,,,,,,,,
ENSG00000273550,AL354810.1,,,,,,,,,
ENSG00000227564,LINC00376,,,,,,,,,
ENSG00000231061,LINC00395,,,,,,,,,
ENSG00000274052,OR7E156P,,,,,,,,,
ENSG00000285764,AL445989.2,,,,,,,,,
ENSG00000237378,AL445989.1,,,,,,,,,
ENSG00000202478,RNU6-81P,,,,,,,,,
ENSG00000213232,PPP1R2P10,,,,,,,,,
ENSG00000219926,OR7E104P,,,,,,,,,
ENSG00000285566,AL445238.1,,,,,,,,,
ENSG00000227674,LINC00355,,,,,,,,,
ENSG00000237849,NFYAP1,,,,,,,,,
ENSG00000214269,LGMNP1,,,,,,,,,
ENSG00000214266,STARP1,,,,,,,,,
ENSG00000236565,HNRNPA3P5,0.078662113,0.766255306,,Inf,,,,,
ENSG00000234767,LINC01052,,,,,,,,,
ENSG00000263581,MIR548X2,,,,,,,,,
ENSG00000263561,MIR4704,,,,,,,,,
ENSG00000235737,TRIM60P19,,,,,,,,,
ENSG00000234527,PCDH9-AS1,,,,,,,,,
ENSG00000238500,RNU7-87P,,,,,,,,,
ENSG00000228842,PCDH9-AS2,-0.138676211,0.502072918,,#NAME?,,,,,
ENSG00000225263,PCDH9-AS3,,,,,,,,,
ENSG00000233840,PCDH9-AS4,,,,,,,,,
ENSG00000214263,RPSAP53,0.235341971,0.563991767,,0.625093996,,,,,
ENSG00000230040,LINC00364,0.069176698,0.761787995,,Inf,,,,,
ENSG00000271287,BCRP9,0,1,,Inf,,,,,
ENSG00000227969,NPM1P22,,,,,,,,,
ENSG00000231667,OR7E111P,,,,,,,,,
ENSG00000226537,OR7E33P,,,,,,,,,
ENSG00000234765,ELL2P3,,,,,,,,,
ENSG00000229910,HNRNPA1P18,,,,,,,,,
ENSG00000236433,RPL37P21,,,,,,,,,
ENSG00000230405,RPS3AP52,,,,,,,,,
ENSG00000229824,RPL12P34,,,,,,,,,
ENSG00000243671,RN7SL761P,,,,,,,,,
ENSG00000281778,LINC00550,,,,,,,,,
ENSG00000280580,LINC02342,,,,,,,,,
ENSG00000232380,ZDHHC20P4,0.003855419,0.985052592,,Inf,,,,,
ENSG00000225501,SNRPFP3,,,,,,,,,
ENSG00000235221,LINC00383,,,,,,,,,
ENSG00000224640,SRSF1P1,,,,,,,,,
ENSG00000207495,RNY3P10,,,,,,,,,
ENSG00000232314,PSMC1P13,,,,,,,,,
ENSG00000230223,ATXN8OS,0.564865944,0.17897126,,1.658148418,,,,,
ENSG00000202433,RNU6-54P,,,,,,,,,
ENSG00000276841,AL445264.1,,,,,,,,,
ENSG00000226554,MTCL1P1,,,,,,,,,
ENSG00000226846,LINC00348,0.010720465,0.958470494,,Inf,,,,,
ENSG00000225801,RABEPKP1,,,,,,,,,
ENSG00000236534,H3F3BP1,,,,,,,,,
ENSG00000237816,RPL21P109,,,,,,,,,
ENSG00000233460,RPL35AP31,,,,,,,,,
ENSG00000232881,RPS10P21,,,,,,,,,
ENSG00000212377,RF00440,,,,,,,,,
ENSG00000227952,RPL18AP17,,,,,,,,,
ENSG00000251715,RF00263,,,,,,,,,
ENSG00000278113,RF02271,,,,,,,,,
ENSG00000199282,RF00411,,,,,,,,,
ENSG00000226617,RPL21P110,,,,,,,,,
ENSG00000206922,RNU6-80P,,,,,,,,,
ENSG00000199381,RNU6-79P,,,,,,,,,
ENSG00000232041,PSMD10P3,,,,,,,,,
ENSG00000236972,FABP5P1,,,,,,,,,
ENSG00000200267,RNU6-66P,,,,,,,,,
ENSG00000201253,RNU4-10P,,,,,,,,,
ENSG00000206697,RNY1P8,,,,,,,,,
ENSG00000279754,AL162376.1,,,,,,,,,
ENSG00000229708,MARK2P12,,,,,,,,,
ENSG00000224853,LINC00393,0.020877922,0.919274235,,Inf,,,,,
ENSG00000228295,LINC00392,,,,,,,,,
ENSG00000280348,AL138713.1,,,,,,,,,
ENSG00000279463,AL159972.1,,,,,,,,,
ENSG00000235532,LINC00402,,,,,,,,,
ENSG00000206617,RNY1P5,,,,,,,,,
ENSG00000232701,RPL21P108,,,,,,,,,
ENSG00000177596,AL355390.1,,,,,,,,,
ENSG00000226240,LINC00381,-0.052058267,0.901490815,,0.123387684,,,,,
ENSG00000281167,AL355390.2,,,,,,,,,
ENSG00000236678,LINC00347,,,,,,,,,
ENSG00000225944,RIOK3P1,,,,,,,,,
ENSG00000206812,RNU6-38P,,,,,,,,,
ENSG00000226665,SSR1P2,,,,,,,,,
ENSG00000214249,CTAGE11P,,,,,,,,,
ENSG00000223880,LINC01078,,,,,,,,,
ENSG00000225203,AL139230.1,,,,,,,,,
ENSG00000261105,LMO7-AS1,0.412311773,0.299814384,,1.99214684,,,,,
ENSG00000228444,AL137244.1,-0.028303499,0.944665656,,-0.313840614,,,,,
ENSG00000230902,FAM204CP,,,,,,,,,
ENSG00000178734,LMO7DN,0.003311188,0.993346203,,0.498575823,,,,,
ENSG00000223458,LMO7DN-IT1,0.040808428,0.843341118,,Inf,,,,,
ENSG00000261206,LINC00561,,,,,,,,,
ENSG00000224933,LINC01034,0.136445713,0.613170604,,Inf,,,,,
ENSG00000243274,RN7SL571P,,,,,,,,,
ENSG00000285572,AL136441.1,-0.015224026,0.967992897,,1.067190911,,,,,
ENSG00000284809,AL365394.1,,,,,,,,,
ENSG00000118903,BTF3P11,,,,,,,,,
ENSG00000102794,ACOD1,,,,,,,,,
ENSG00000233873,RPL7P44,,,,,,,,,
ENSG00000228002,DHX9P1,,,,,,,,,
ENSG00000283208,AC001226.2,0.308933428,0.462445993,,0.788132487,,,,,
ENSG00000236051,MYCBP2-AS1,-0.138136769,0.722694312,,-1.289907992,,,,,
ENSG00000274898,AC001226.1,-0.207864184,0.613177618,,-0.553661874,,,,,
ENSG00000229521,MYCBP2-AS2,0.003013377,0.988315702,,Inf,,,,,
ENSG00000285714,AL159158.1,-0.039414825,0.848147849,,-1.545503503,,,,,
ENSG00000136155,SCEL,0.257849644,0.447908853,,Inf,,,,,
ENSG00000224347,SCEL-AS1,,,,,,,,,
ENSG00000206800,RNY3P7,,,,,,,,,
ENSG00000227922,SPTLC1P5,,,,,,,,,
ENSG00000285746,AL450447.1,0.006953693,0.973049296,,Inf,,,,,
ENSG00000266325,MIR3665,0.01226254,0.952503412,,Inf,,,,,
ENSG00000225579,EDNRB-AS1,0.003851631,0.98506727,,Inf,,,,,
ENSG00000233379,AL139002.1,-0.017768231,0.931258092,,0.587332906,,,,,
ENSG00000243035,RN7SL810P,,,,,,,,,
ENSG00000236133,LINC01069,-0.062223287,0.762778775,,-1.903616756,,,,,
ENSG00000229249,LINC00446,,,,,,,,,
ENSG00000235625,AL138957.1,,,,,,,,,
ENSG00000271386,SRGNP1,,,,,,,,,
ENSG00000200686,RNY3P3,,,,,,,,,
ENSG00000229865,RPL31P54,0.007298585,0.971711761,,Inf,,,,,
ENSG00000224686,ELOCP23,,,,,,,,,
ENSG00000271776,AL445209.1,0.080772964,0.810124771,,1.859510118,,,,,
ENSG00000152192,POU4F1,0.427428263,0.30812433,,1.048668311,,,,,
ENSG00000237109,RPL21P111,,,,,,,,,
ENSG00000225427,LINC00331,,,,,,,,,
ENSG00000215357,HSPD1P8,,,,,,,,,
ENSG00000230584,CCT5P2,,,,,,,,,
ENSG00000236277,NIPA2P5,,,,,,,,,
ENSG00000226670,BCAS2P3,,,,,,,,,
ENSG00000252496,RNA5SP33,,,,,,,,,
ENSG00000232132,NDFIP2-AS1,,,,,,,,,
ENSG00000227676,LINC01068,-0.070707435,0.784082927,,-1.707770512,,,,,
ENSG00000285902,AL136442.1,,,,,,,,,
ENSG00000229011,LINC01038,,,,,,,,,
ENSG00000229175,LINC00382,,,,,,,,,
ENSG00000285684,AL137781.1,-0.637392825,0.129306842,,-0.761849265,,,,,
ENSG00000202398,RNU6-61P,,,,,,,,,
ENSG00000227862,HNRNPA1P31,,,,,,,,,
ENSG00000226683,PWWP2AP1,0.001848969,0.992829603,,Inf,,,,,
ENSG00000231222,ARF4P4,,,,,,,,,
ENSG00000229246,LINC00377,0.019762813,0.940624264,,2.355280293,,,,,
ENSG00000270415,DPPA3P3,,,,,,,,,
ENSG00000260094,LINC00564,,,,,,,,,
ENSG00000229309,AL353633.1,,,,,,,,,
ENSG00000222486,RNU6-77P,,,,,,,,,
ENSG00000237148,HIGD1AP2,,,,,,,,,
ENSG00000237099,GYG1P2,,,,,,,,,
ENSG00000270400,AL512782.1,,,,,,,,,
ENSG00000222791,RNU6-67P,,,,,,,,,
ENSG00000285680,AL355481.1,0.229882905,0.583324367,,-0.042731549,,,,,
ENSG00000215037,VENTXP2,,,,,,,,,
ENSG00000224188,UBE2D3P4,,,,,,,,,
ENSG00000285742,AL445604.1,,,,,,,,,
ENSG00000228597,MTND4P1,,,,,,,,,
ENSG00000232447,MTND5P3,,,,,,,,,
ENSG00000233349,LINC00333,,,,,,,,,
ENSG00000226370,LINC00375,,,,,,,,,
ENSG00000226317,LINC00351,,,,,,,,,
ENSG00000285834,AL356413.1,,,,,,,,,
ENSG00000184564,SLITRK6,0.013257992,0.958366004,,0.125499058,,,,,
ENSG00000278580,AL162373.1,,,,,,,,,
ENSG00000228241,MOB1AP1,,,,,,,,,
ENSG00000232252,AL354994.1,,,,,,,,,
ENSG00000283371,FO624990.1,,,,,,,,,
ENSG00000277914,DDX6P2,,,,,,,,,
ENSG00000231879,TXNL1P1,,,,,,,,,
ENSG00000233528,LINC00430,,,,,,,,,
ENSG00000228074,UBBP5,,,,,,,,,
ENSG00000228473,LIN28AP2,,,,,,,,,
ENSG00000285699,AL360267.2,,,,,,,,,
ENSG00000232636,AL360267.1,,,,,,,,,
ENSG00000266052,MIR4500,,,,,,,,,
ENSG00000277640,AL445647.2,,,,,,,,,
ENSG00000223404,LINC00397,,,,,,,,,
ENSG00000272046,AL445647.1,,,,,,,,,
ENSG00000232204,TET1P1,,,,,,,,,
ENSG00000231019,LINC00373,,,,,,,,,
ENSG00000225289,RPL29P29,,,,,,,,,
ENSG00000285811,AL355677.1,,,,,,,,,
ENSG00000229443,LINC00433,,,,,,,,,
ENSG00000283130,AL445984.1,,,,,,,,,
ENSG00000261666,LINC00560,,,,,,,,,
ENSG00000233211,GRPEL2P1,,,,,,,,,
ENSG00000232225,LINC01047,,,,,,,,,
ENSG00000227247,TRIM60P13,,,,,,,,,
ENSG00000234660,LINC00440,-0.030448731,0.882446577,,-3.48620122,,,,,
ENSG00000225530,SP3P,,,,,,,,,
ENSG00000226037,LINC01040,,,,,,,,,
