gene,gene_name,BA20_THp_HA_vs_AD.l2fc,BA20_THp_HA_vs_AD.pval,BA20_THp_HA_vs_AD.padj,BA20_THp_HA_vs_AD.raw_l2fc,,,,,
ENSG00000252998,RNU6-889P,,,,,,,,,
ENSG00000227912,AL441943.2,,,,,,,,,
ENSG00000231326,LINC02662,0.006002576,0.976438819,,Inf,,,,,
ENSG00000212156,RNU6-576P,,,,,,,,,
ENSG00000234556,LINC00701,,,,,,,,,
ENSG00000234170,LINC02645,-0.02888025,0.887105757,,-0.085755129,,,,,
ENSG00000237500,AL713851.2,,,,,,,,,
ENSG00000235281,AL713851.1,,,,,,,,,
ENSG00000231743,AC026396.1,,,,,,,,,
ENSG00000234182,AL731533.1,,,,,,,,,
ENSG00000278419,AL451164.2,,,,,,,,,
ENSG00000237399,PITRM1-AS1,-0.166679166,0.6901671,,-0.333548464,,,,,
ENSG00000236968,AL451164.1,,,,,,,,,
ENSG00000227338,AL139280.1,,,,,,,,,
ENSG00000233321,LINC02669,,,,,,,,,
ENSG00000236892,AL357833.1,,,,,,,,,
ENSG00000229672,AL450322.2,0.502606781,0.206879452,,2.12272946,,,,,
ENSG00000228353,AL450322.1,0.12718347,0.658018776,,Inf,,,,,
ENSG00000230573,LINC02639,,,,,,,,,
ENSG00000226005,LINC02660,-0.043885234,0.82903067,,1.122863166,,,,,
ENSG00000274809,MIR6078,,,,,,,,,
ENSG00000227101,AC025822.1,,,,,,,,,
ENSG00000236990,AC025822.2,-0.043673028,0.829845321,,-0.661250066,,,,,
ENSG00000233117,LINC00702,0.304379689,0.458357375,,0.688364708,,,,,
ENSG00000224382,LINC00703,,,,,,,,,
ENSG00000230096,AC022535.1,,,,,,,,,
ENSG00000207124,RNU6-163P,,,,,,,,,
ENSG00000231298,MANCR,,,,,,,,,
ENSG00000225269,LINC00705,,,,,,,,,
ENSG00000151631,AKR1C6P,,,,,,,,,
ENSG00000238840,RF00096,,,,,,,,,
ENSG00000224251,AL391427.1,0.013347769,0.94765937,,Inf,,,,,
ENSG00000239148,RF00096,,,,,,,,,
ENSG00000239142,RF00096,,,,,,,,,
ENSG00000225418,AKR1C5P,,,,,,,,,
ENSG00000264006,AKR1C8P,,,,,,,,,
ENSG00000198610,AKR1C4,-0.047073193,0.816815462,,-1.47688739,,,,,
ENSG00000228291,ARL4AP3,,,,,,,,,
ENSG00000231039,AL355303.1,,,,,,,,,
ENSG00000224034,LINC02561,,,,,,,,,
ENSG00000215267,AKR1C7P,,,,,,,,,
ENSG00000223987,RPL26P28,,,,,,,,,
ENSG00000280450,AL683826.1,,,,,,,,,
ENSG00000178473,UCN3,,,,,,,,,
ENSG00000178462,TUBAL3,-0.456204128,0.272550832,,-1.017675389,,,,,
ENSG00000178372,CALML5,,,,,,,,,
ENSG00000178363,CALML3,0.035321556,0.913534304,,0.298388137,,,,,
ENSG00000256462,AL732437.1,0.023452749,0.908295787,,Inf,,,,,
ENSG00000242147,LINC02657,,,,,,,,,
ENSG00000231483,AL365356.4,,,,,,,,,
ENSG00000228951,AL365356.3,,,,,,,,,
ENSG00000228685,AL365356.2,,,,,,,,,
ENSG00000240577,RN7SL445P,,,,,,,,,
ENSG00000226647,AL365356.1,,,,,,,,,
ENSG00000270427,NRBF2P5,,,,,,,,,
ENSG00000272764,AL596094.1,-0.399020185,0.243967032,,-0.485009422,,,,,
ENSG00000240180,RPL12P28,,,,,,,,,
ENSG00000232807,AL137186.2,0.045250428,0.907665754,,0.081397753,,,,,
ENSG00000134460,IL2RA,0.039052493,0.848176116,,Inf,,,,,
ENSG00000251922,RF00397,,,,,,,,,
ENSG00000229664,AL137186.1,0.001922606,0.992451913,,Inf,,,,,
ENSG00000214015,RPL32P23,,,,,,,,,
ENSG00000201581,RN7SKP78,0.084349433,0.754101502,,2.560254054,,,,,
ENSG00000263628,MIR3155A,,,,,,,,,
ENSG00000283634,MIR3155B,,,,,,,,,
ENSG00000213994,AL157395.1,-0.592172514,0.156334914,,-1.679629527,,,,,
ENSG00000238366,RF00019,,,,,,,,,
ENSG00000226705,SDCBPP1,,,,,,,,,
ENSG00000212743,LINC02656,0.390173711,0.349203422,,0.975348008,,,,,
ENSG00000225948,LINC02648,-0.911588581,0.025759755,,-2.399664143,,,,,
ENSG00000285743,AL158210.1,,,,,,,,,
ENSG00000223784,LINP1,0.002135016,0.991618052,,Inf,,,,,
ENSG00000285988,AL392086.3,,,,,,,,,
ENSG00000238266,LINC00707,-0.555599801,0.15883287,,-0.927355483,,,,,
ENSG00000285845,AL392086.2,,,,,,,,,
ENSG00000234248,AL392086.1,-0.59987494,0.13347883,,-1.449251663,,,,,
ENSG00000223581,LINC02665,,,,,,,,,
ENSG00000270811,AL590095.1,,,,,,,,,
ENSG00000235141,COX6CP17,0.032086975,0.87486857,,Inf,,,,,
ENSG00000232591,LINC02642,-0.122756465,0.750288911,,-0.444333042,,,,,
ENSG00000207453,RNU6-535P,,,,,,,,,
ENSG00000230121,AL445070.1,,,,,,,,,
ENSG00000233990,AL353754.1,,,,,,,,,
ENSG00000107485,GATA3,-0.416608261,0.237531839,,-1.55129739,,,,,
ENSG00000197308,GATA3-AS1,,,,,,,,,
ENSG00000232638,AL390294.1,,,,,,,,,
ENSG00000225053,PRPF38AP1,,,,,,,,,
ENSG00000232170,LINC00708,,,,,,,,,
ENSG00000226861,AL390835.1,,,,,,,,,
ENSG00000226990,AC025946.1,,,,,,,,,
ENSG00000271251,AC025946.2,,,,,,,,,
ENSG00000213771,KRT8P37,,,,,,,,,
ENSG00000236420,CHCHD3P1,,,,,,,,,
ENSG00000212505,RNA5SP299,,,,,,,,,
ENSG00000270234,AL355333.1,,,,,,,,,
ENSG00000234752,AC044784.2,,,,,,,,,
ENSG00000223808,AC044784.1,,,,,,,,,
ENSG00000230014,LINC00709,,,,,,,,,
ENSG00000235838,HSP90AB7P,,,,,,,,,
ENSG00000228636,LINC02663,,,,,,,,,
ENSG00000224788,LINC02670,,,,,,,,,
ENSG00000229919,ELOCP3,,,,,,,,,
ENSG00000200849,RF00019,,,,,,,,,
ENSG00000272436,CUX2P1,,,,,,,,,
ENSG00000234306,AL583859.1,0.017107643,0.932978572,,Inf,,,,,
ENSG00000279575,AL583859.2,0.038753726,0.864774915,,Inf,,,,,
ENSG00000228997,AL136452.1,-0.102135882,0.693530232,,-1.636145055,,,,,
ENSG00000229240,LINC00710,-0.089480685,0.659708637,,#NAME?,,,,,
ENSG00000231496,AL136369.2,0.078541855,0.784734283,,2.059836266,,,,,
ENSG00000228027,AL136369.1,,,,,,,,,
ENSG00000229206,AL162408.1,,,,,,,,,
ENSG00000237986,CELF2-AS2,,,,,,,,,
ENSG00000230322,AL136320.1,,,,,,,,,
ENSG00000181800,CELF2-AS1,0.002135016,0.991618052,,Inf,,,,,
ENSG00000280086,AC026887.1,,,,,,,,,
ENSG00000271360,AL512631.2,,,,,,,,,
ENSG00000271046,AL512631.1,-0.396368251,0.341625304,,-0.631799812,,,,,
ENSG00000148426,PROSER2,-0.426326602,0.284514936,,-0.821982379,,,,,
ENSG00000251957,RNU6-1095P,,,,,,,,,
ENSG00000272507,RNU6-88P,,,,,,,,,
ENSG00000265653,MIR548AK,,,,,,,,,
ENSG00000228302,AL512770.1,0.025602724,0.921457459,,2.309102834,,,,,
ENSG00000264036,RN7SL198P,,,,,,,,,
ENSG00000252438,RF00279,,,,,,,,,
ENSG00000252118,RNU6ATAC39P,0.468133447,0.248579012,,1.473691541,,,,,
ENSG00000285994,AL731559.1,-0.09452624,0.771166303,,-0.713761173,,,,,
ENSG00000263584,MIR4480,0.02377844,0.906987172,,Inf,,,,,
ENSG00000283699,MIR4481,,,,,,,,,
ENSG00000221331,MIR548Q,,,,,,,,,
ENSG00000285520,AL353586.1,0.004700099,0.990695835,,0.129993113,,,,,
ENSG00000212499,RNA5SP300,,,,,,,,,
ENSG00000225251,RPL5P25,-0.019629401,0.952495294,,0.309702465,,,,,
ENSG00000235763,SNRPGP5,,,,,,,,,
ENSG00000234175,AL355355.2,0.001740482,0.993166918,,Inf,,,,,
ENSG00000228330,AL355355.1,,,,,,,,,
ENSG00000203414,BTBD7P1,,,,,,,,,
ENSG00000237540,RPL36AP36,,,,,,,,,
ENSG00000065328,MCM10,0.395803627,0.335111028,,1.406078118,,,,,
ENSG00000272055,RNU6-6P,-0.284525143,0.441493032,,-1.25469626,,,,,
ENSG00000165623,UCMA,0.464001784,0.263228931,,1.389407374,,,,,
ENSG00000226209,C8orf59P1,,,,,,,,,
ENSG00000233256,AL355870.1,,,,,,,,,
ENSG00000202508,RF00019,,,,,,,,,
ENSG00000227175,AL590677.1,,,,,,,,,
ENSG00000227474,RPL6P24,,,,,,,,,
ENSG00000282246,AL157392.5,,,,,,,,,
ENSG00000273474,AL157392.4,-0.149519567,0.652462217,,-1.241623238,,,,,
ENSG00000225112,AL157392.1,,,,,,,,,
ENSG00000199407,RNA5SP301,-0.012768162,0.960784003,,2.092647034,,,,,
ENSG00000234091,AL157392.2,-0.022622204,0.935904172,,0.486677492,,,,,
ENSG00000215227,NUTF2P5,,,,,,,,,
ENSG00000229751,AC044781.1,,,,,,,,,
ENSG00000235410,AL157896.1,0.002135016,0.991618052,,Inf,,,,,
ENSG00000285671,AL139405.1,-0.093628136,0.786968921,,-0.112016202,,,,,
ENSG00000266321,MIR4293,,,,,,,,,
ENSG00000278100,RF00017,,,,,,,,,
ENSG00000221371,MIR1265,,,,,,,,,
ENSG00000236495,AL158168.1,,,,,,,,,
ENSG00000201766,RNA5SP302,,,,,,,,,
ENSG00000237032,RPSAP7,,,,,,,,,
ENSG00000197889,MEIG1,-0.28482853,0.398372243,,-0.195515515,,,,,
ENSG00000235623,OR7E110P,-0.117724223,0.688634469,,-1.158803329,,,,,
ENSG00000228547,OR7E26P,-0.096564521,0.814955371,,-0.003772387,,,,,
ENSG00000182531,OR7E115P,-0.364248511,0.282253683,,-1.720286722,,,,,
ENSG00000237470,DCLRE1CP1,0.235026647,0.571012082,,1.386996607,,,,,
ENSG00000152463,OLAH,-0.439482529,0.289834199,,-1.072710524,,,,,
ENSG00000228312,GAPDHP45,0.001638492,0.993567301,,Inf,,,,,
ENSG00000206448,PPIAP30,0.002280932,0.994228168,,0.751836741,,,,,
ENSG00000228181,AL590365.1,,,,,,,,,
ENSG00000232739,AL607028.1,,,,,,,,,
ENSG00000252537,RF00322,,,,,,,,,
ENSG00000237913,FTLP19,,,,,,,,,
ENSG00000201260,RNU6-1075P,,,,,,,,,
ENSG00000226140,LINC02654,,,,,,,,,
ENSG00000223156,RNU2-18P,,,,,,,,,
ENSG00000225213,AC073367.1,0.464924667,0.259717168,,0.903038973,,,,,
ENSG00000275001,RF02271,,,,,,,,,
ENSG00000273153,AC067747.1,,,,,,,,,
ENSG00000234961,AL133415.1,-0.559919407,0.169748894,,-0.824139978,,,,,
ENSG00000204832,ST8SIA6-AS1,0.013509075,0.964513064,,1.098682765,,,,,
ENSG00000251803,RF00019,,,,,,,,,
ENSG00000236582,PRPF38AP2,,,,,,,,,
ENSG00000280126,AC069542.2,,,,,,,,,
ENSG00000260589,STAM-AS1,-0.435017238,0.206445363,,-0.542018785,,,,,
ENSG00000229190,AC069542.1,,,,,,,,,
ENSG00000148483,TMEM236,0.515315985,0.211762297,,1.352399744,,,,,
ENSG00000207938,MIR511,,,,,,,,,
ENSG00000235637,AC069023.1,-0.033383654,0.929556454,,-0.425839598,,,,,
ENSG00000226083,SLC39A12-AS1,0.347635068,0.363118561,,1.761381663,,,,,
ENSG00000235020,AL390783.1,0.433973655,0.272130429,,1.567269656,,,,,
ENSG00000225527,AL450384.1,0.97266648,0.019269593,,4.408115268,,,,,
ENSG00000225509,AIFM1P1,,,,,,,,,
ENSG00000234244,AL512641.1,,,,,,,,,
ENSG00000234813,AL357520.1,,,,,,,,,
ENSG00000204740,MALRD1,0.458316786,0.148476309,,0.495074605,,,,,
ENSG00000226255,UBE2V2P1,,,,,,,,,
ENSG00000227734,AL590378.1,,,,,,,,,
ENSG00000239539,HMGN1P20,,,,,,,,,
ENSG00000236960,AL354695.1,,,,,,,,,
ENSG00000200545,RF00012,,,,,,,,,
ENSG00000252001,RNA5SP303,,,,,,,,,
ENSG00000233968,AL157895.1,0.010397543,0.979193005,,0.531696374,,,,,
ENSG00000283456,MTND1P37,,,,,,,,,
ENSG00000230818,MTND2P16,,,,,,,,,
ENSG00000252832,RNU6-1212P,,,,,,,,,
ENSG00000285852,AL353147.1,0.370307716,0.37339301,,0.709085097,,,,,
ENSG00000238246,AC069549.1,,,,,,,,,
ENSG00000228339,AMD1P1,-0.00444131,0.986209621,,2.046140423,,,,,
ENSG00000270727,AL590032.1,,,,,,,,,
ENSG00000265372,MIR4675,,,,,,,,,
ENSG00000235940,MTND1P21,,,,,,,,,
ENSG00000230112,AL157398.1,,,,,,,,,
ENSG00000228753,EIF4BP2,-0.252280687,0.399646555,,-1.736041192,,,,,
ENSG00000228219,NPM1P30,,,,,,,,,
ENSG00000204683,C10orf113,0.042235851,0.85077647,,Inf,,,,,
ENSG00000228860,AL731547.1,,,,,,,,,
ENSG00000232853,LUZP4P1,,,,,,,,,
ENSG00000207264,RNU6-15P,,,,,,,,,
ENSG00000230109,LINC02643,,,,,,,,,
ENSG00000231553,RNMTL1P1,,,,,,,,,
ENSG00000278650,AL158209.1,,,,,,,,,
ENSG00000273566,RF00017,,,,,,,,,
ENSG00000199222,RF00019,,,,,,,,,
ENSG00000222071,MIR1915,0.029482929,0.899078155,,Inf,,,,,
ENSG00000207347,RNU6-306P,,,,,,,,,
ENSG00000223984,HNRNPRP1,,,,,,,,,
ENSG00000201390,RNU6-1141P,,,,,,,,,
ENSG00000252634,RN7SKP219,,,,,,,,,
ENSG00000279623,AL359697.1,0.096580251,0.811111299,,-0.381645089,,,,,
ENSG00000201364,RN7SKP37,,,,,,,,,
ENSG00000232497,ADIPOR1P1,,,,,,,,,
ENSG00000236777,AL157831.1,,,,,,,,,
ENSG00000223601,EBLN1,-0.028178083,0.899535059,,-0.668282775,,,,,
ENSG00000260205,AL157831.2,,,,,,,,,
ENSG00000227462,PSME2P6,0.018657954,0.934757545,,Inf,,,,,
ENSG00000233318,RPL31P45,,,,,,,,,
ENSG00000269897,COMMD3-BMI1,0.011747021,0.965694424,,1.338073017,,,,,
ENSG00000272516,AL158211.4,-0.759085486,0.069189428,,-1.261751479,,,,,
ENSG00000271981,AL158211.2,0.184542772,0.646431431,,0.905137924,,,,,
ENSG00000272366,AL158211.3,,,,,,,,,
ENSG00000233451,AL513128.1,0.010278444,0.959671702,,Inf,,,,,
ENSG00000285254,AL513128.2,-0.013712802,0.973818301,,-0.060872925,,,,,
ENSG00000279819,AL390318.1,,,,,,,,,
ENSG00000206842,RNU6-413P,,,,,,,,,
ENSG00000223131,RNA5SP304,-0.089056123,0.66122451,,#NAME?,,,,,
ENSG00000229932,YWHAZP3,-0.312146981,0.451863261,,-0.796529555,,,,,
ENSG00000252049,RF00561,,,,,,,,,
ENSG00000168267,PTF1A,0.016613401,0.968294803,,0.414451663,,,,,
ENSG00000227537,AL139281.1,,,,,,,,,
ENSG00000224215,AL606469.1,0.362385426,0.371318785,,0.544644337,,,,,
ENSG00000264574,AL606469.2,,,,,,,,,
ENSG00000223928,NUP35P1,,,,,,,,,
ENSG00000277563,AC063961.1,0.001638492,0.993567301,,Inf,,,,,
ENSG00000207930,MIR603,,,,,,,,,
ENSG00000279029,AL353583.1,,,,,,,,,
ENSG00000199535,RNA5SP305,,,,,,,,,
ENSG00000285750,AL157385.2,-0.152119249,0.548147683,,-1.589506198,,,,,
ENSG00000228667,AL157385.1,,,,,,,,,
ENSG00000240294,RN7SKP241,0.074057018,0.771334018,,Inf,,,,,
ENSG00000285859,AL512598.2,-0.872615717,0.025644522,,-1.276434371,,,,,
ENSG00000231422,LINC01516,0.006716885,0.973636991,,Inf,,,,,
ENSG00000274242,AL354976.1,,,,,,,,,
ENSG00000222543,RN7SKP220,,,,,,,,,
ENSG00000227465,GPN3P1,,,,,,,,,
ENSG00000280809,LINC00836,-0.310262796,0.424885643,,-0.570824477,,,,,
ENSG00000271563,HIRAP1,-0.004309218,0.983081588,,Inf,,,,,
ENSG00000223019,RNA5SP306,,,,,,,,,
ENSG00000251711,RNU6-632P,,,,,,,,,
ENSG00000226304,AL358612.1,,,,,,,,,
ENSG00000095777,MYO3A,-0.673872208,,,-1.422837036,,,,,
ENSG00000284951,AL355798.1,-0.100719215,0.752628565,,-0.235786859,,,,,
ENSG00000199733,RNA5SP307,,,,,,,,,
ENSG00000236894,AL160287.1,,,,,,,,,
ENSG00000233261,FAM238A,0.162084553,0.693508416,,1.048078535,,,,,
ENSG00000234296,AL390961.1,,,,,,,,,
ENSG00000231976,FAM238B,0.225944071,0.526954857,,2.861080756,,,,,
ENSG00000227932,SELENOOLP,-0.074800046,0.803237856,,0.611964676,,,,,
ENSG00000279212,AL390961.3,-0.188015735,0.597169593,,-0.41117213,,,,,
ENSG00000234788,HSPA8P3,-0.024837617,0.902838196,,0.108075111,,,,,
ENSG00000235843,AL390961.2,0.00174048,0.993166923,,Inf,,,,,
ENSG00000223027,RF00191,,,,,,,,,
ENSG00000206605,RNU6-946P,,,,,,,,,
ENSG00000199855,RNU6-490P,,,,,,,,,
ENSG00000252639,RNU2-24P,,,,,,,,,
ENSG00000251839,RNU7-12P,,,,,,,,,
ENSG00000262412,AL160291.1,-0.30702789,0.361559827,,-2.060770627,,,,,
ENSG00000238021,ARMC4P1,0.33523727,0.403014058,,1.466782519,,,,,
ENSG00000278830,AL355493.3,,,,,,,,,
ENSG00000200369,RNU6-666P,,,,,,,,,
ENSG00000215409,AL355493.1,,,,,,,,,
ENSG00000207135,RNU6-452P,,,,,,,,,
ENSG00000260151,LINC02673,0.0995152,0.681765696,,Inf,,,,,
ENSG00000213770,FAM210CP,,,,,,,,,
ENSG00000237956,TRIAP1P1,,,,,,,,,
ENSG00000182077,PTCHD3,0.018421294,0.927874736,,Inf,,,,,
ENSG00000285737,AL138920.1,0.57904477,0.166015962,,1.27635441,,,,,
ENSG00000230500,MKX-AS1,0.029123699,0.916658593,,1.512470956,,,,,
ENSG00000251810,RN7SKP132,,,,,,,,,
ENSG00000226016,RPL36AP55,,,,,,,,,
ENSG00000233472,AL390866.1,,,,,,,,,
ENSG00000226395,MRPS21P5,,,,,,,,,
ENSG00000275036,MIR8086,,,,,,,,,
ENSG00000282996,MPP7-DT,,,,,,,,,
ENSG00000237746,ZNF101P1,-0.014170007,0.956160919,,0.982813804,,,,,
ENSG00000222666,RF00012,,,,,,,,,
ENSG00000237128,LINC02652,-0.047087354,0.816761221,,-1.468266841,,,,,
ENSG00000224439,RPSAP10,,,,,,,,,
ENSG00000222705,RN7SKP39,,,,,,,,,
ENSG00000252401,RNU4ATAC6P,,,,,,,,,
ENSG00000231911,TPRKBP1,,,,,,,,,
ENSG00000207483,RNU6-1067P,,,,,,,,,
ENSG00000232624,LINC01517,-0.126134608,0.618580402,,-1.669534634,,,,,
ENSG00000236716,AL355376.1,,,,,,,,,
ENSG00000201001,RNU6-270P,,,,,,,,,
ENSG00000235824,LINC00837,,,,,,,,,
ENSG00000271220,AL355376.2,,,,,,,,,
ENSG00000199402,RNA5SP308,,,,,,,,,
ENSG00000229605,RPL21P93,-0.498662155,0.116297102,,-3.149993681,,,,,
ENSG00000120563,LYZL1,-0.043673028,0.829845321,,-0.661250066,,,,,
ENSG00000274985,PTCHD3P1,-0.060182765,0.791796292,,0.025039419,,,,,
ENSG00000207612,MIR604,,,,,,,,,
ENSG00000212411,RF00105,,,,,,,,,
ENSG00000216035,MIR938,,,,,,,,,
ENSG00000225976,CKS1BP2,,,,,,,,,
ENSG00000222092,RNU6-908P,,,,,,,,,
ENSG00000237936,AL353093.1,,,,,,,,,
ENSG00000200887,RNU6-598P,,,,,,,,,
ENSG00000230125,EEF1A1P39,,,,,,,,,
ENSG00000285824,AL353796.2,-0.089480685,0.659708637,,#NAME?,,,,,
ENSG00000250833,DNM1P17,,,,,,,,,
ENSG00000241621,GOLGA2P6,,,,,,,,,
ENSG00000239625,RN7SL241P,,,,,,,,,
ENSG00000284277,MIR7162,,,,,,,,,
ENSG00000214434,NIFKP1,,,,,,,,,
ENSG00000235679,AL161651.1,,,,,,,,,
ENSG00000224473,CCND3P1,-0.032708672,0.872216066,,-1.689629934,,,,,
ENSG00000213778,HNRNPA1P32,,,,,,,,,
ENSG00000228800,AL590068.1,,,,,,,,,
ENSG00000239744,RN7SL63P,,,,,,,,,
ENSG00000230298,AL590068.2,,,,,,,,,
ENSG00000285630,AL590068.3,0.028390369,0.889196173,,Inf,,,,,
ENSG00000151033,LYZL2,,,,,,,,,
ENSG00000234814,SVIL2P,0.007963565,0.974578542,,1.856926521,,,,,
ENSG00000230720,LINC02644,,,,,,,,,
ENSG00000237135,DDX10P1,0.094253424,0.796061128,,2.266263988,,,,,
ENSG00000272381,LINC02664,0.146204567,0.724530017,,0.236458237,,,,,
ENSG00000252479,RNA5SP309,,,,,,,,,
ENSG00000230397,SPTLC1P1,0.209681645,0.488410581,,Inf,,,,,
ENSG00000285781,AL117340.1,,,,,,,,,
ENSG00000223834,AL161935.1,0.236749875,0.570086011,,0.786583229,,,,,
ENSG00000231855,AL161935.2,,,,,,,,,
ENSG00000222412,RF00019,,,,,,,,,
ENSG00000231148,HMGB1P7,,,,,,,,,
ENSG00000230240,RPL34P19,,,,,,,,,
ENSG00000239731,RN7SL825P,,,,,,,,,
ENSG00000206660,RF00019,-0.00161214,0.993670431,,Inf,,,,,
ENSG00000234335,RPS4XP11,,,,,,,,,
ENSG00000235113,AL161932.2,,,,,,,,,
ENSG00000234811,AL161932.1,,,,,,,,,
ENSG00000252482,RNU7-22P,,,,,,,,,
ENSG00000217094,PPIAP31,-0.148657474,0.698053439,,-0.196677555,,,,,
ENSG00000233190,RPS24P13,,,,,,,,,
ENSG00000227253,AL158834.2,-0.064491799,0.780419028,,-0.871953984,,,,,
ENSG00000226842,AL158834.1,,,,,,,,,
ENSG00000233825,AL391839.2,,,,,,,,,
ENSG00000229327,AL391839.1,,,,,,,,,
ENSG00000200484,RNU6-1244P,,,,,,,,,
ENSG00000231245,C1DP1,0.041681772,0.907663004,,0.216520718,,,,,
ENSG00000273038,AL365203.2,0.025538971,0.942495951,,0.117817648,,,,,
ENSG00000228816,AK3P5,0.029256803,0.885781265,,Inf,,,,,
ENSG00000229656,ITGB1-DT,-0.799834949,0.047888069,,-1.562000906,,,,,
ENSG00000234163,MTND4LP11,,,,,,,,,
ENSG00000265319,RN7SL847P,,,,,,,,,
ENSG00000229878,AL365203.1,,,,,,,,,
ENSG00000235962,RPL7AP53,,,,,,,,,
ENSG00000233387,IATPR,-0.089480685,0.659708637,,#NAME?,,,,,
ENSG00000238258,AL121748.1,0.202893518,0.474225271,,Inf,,,,,
ENSG00000244356,RN7SL398P,,,,,,,,,
ENSG00000273012,AL353600.1,0.041863137,0.837466108,,Inf,,,,,
ENSG00000226412,LINC02628,,,,,,,,,
ENSG00000203565,AL450313.1,,,,,,,,,
ENSG00000261683,LINC00838,,,,,,,,,
ENSG00000226407,RPL23P11,,,,,,,,,
ENSG00000223470,LINC02629,,,,,,,,,
ENSG00000199200,RF00019,,,,,,,,,
ENSG00000234167,ELOBP4,,,,,,,,,
ENSG00000229235,RPL37P18,,,,,,,,,
ENSG00000215184,RPS12P16,0.010068355,0.960494472,,Inf,,,,,
ENSG00000226386,PARD3-AS1,-0.03814053,0.924425805,,-0.031534151,,,,,
ENSG00000232525,SS18L2P1,,,,,,,,,
ENSG00000223047,RNU6-847P,,,,,,,,,
ENSG00000222909,RNU6-193P,,,,,,,,,
ENSG00000213724,PRDX2P2,,,,,,,,,
ENSG00000283000,LINC02635,,,,,,,,,
ENSG00000266228,MIR3611,,,,,,,,,
ENSG00000230534,AL392046.1,-0.014443789,0.972096288,,0.173627074,,,,,
ENSG00000253054,RNU7-77P,0.019164304,0.924949025,,Inf,,,,,
ENSG00000233343,ATP6V1G1P4,,,,,,,,,
ENSG00000269952,AL117336.1,0.554090503,0.18416248,,1.305375699,,,,,
ENSG00000233200,LINC02634,-0.085351305,0.833767426,,0.05319476,,,,,
ENSG00000253070,RNU6-794P,,,,,,,,,
ENSG00000200097,RNU6-1167P,,,,,,,,,
ENSG00000177291,GJD4,-0.089583037,0.812515821,,-0.308663581,,,,,
ENSG00000284265,MIR4683,,,,,,,,,
ENSG00000226646,RPL7P37,,,,,,,,,
ENSG00000280719,PCAT5,0.522204229,0.180734078,,3.64486555,,,,,
ENSG00000227313,LINC02630,,,,,,,,,
ENSG00000227475,AL355300.1,,,,,,,,,
ENSG00000236626,MTND5P17,,,,,,,,,
ENSG00000228694,MTND4P18,,,,,,,,,
ENSG00000237002,AL590730.1,,,,,,,,,
ENSG00000274458,RF00561,,,,,,,,,
ENSG00000229644,NAMPTP1,0.860317701,0.039495234,,1.815144825,,,,,
ENSG00000207271,RF00019,,,,,,,,,
ENSG00000238176,AL390061.1,,,,,,,,,
ENSG00000233533,MKNK2P1,,,,,,,,,
ENSG00000225355,ARL6IP1P2,,,,,,,,,
ENSG00000148513,ANKRD30A,-0.043673028,0.829845321,,-2.511014365,,,,,
ENSG00000206796,RNU6-811P,,,,,,,,,
ENSG00000234918,AL157387.1,,,,,,,,,
ENSG00000235687,LINC00993,-0.015448424,0.939547635,,0.536699499,,,,,
ENSG00000244402,RN7SL314P,,,,,,,,,
ENSG00000252621,RF00019,,,,,,,,,
ENSG00000237970,TMEM161BP1,,,,,,,,,
ENSG00000236313,VN1R53P,,,,,,,,,
ENSG00000224920,TACC1P1,,,,,,,,,
ENSG00000225276,MTND1P18,,,,,,,,,
ENSG00000256892,MTRNR2L7,,,,,,,,,
ENSG00000260137,AL132657.2,,,,,,,,,
ENSG00000225192,ZNF33BP1,0.233699962,0.527918128,,1.917417876,,,,,
ENSG00000228828,TLK2P2,0.735272127,0.071074523,,2.861422572,,,,,
ENSG00000236514,AL135791.1,0.497975254,0.225540163,,0.539279424,,,,,
ENSG00000151963,ZNF37CP,-0.296822125,0.471325603,,-0.64313936,,,,,
ENSG00000235197,ZNF33CP,,,,,,,,,
ENSG00000226447,ZNF25-DT,0.002135016,0.991618052,,Inf,,,,,
ENSG00000206840,RF00019,,,,,,,,,
ENSG00000252132,RNU6-795P,,,,,,,,,
ENSG00000275675,AL161931.1,,,,,,,,,
ENSG00000226086,EIF3LP3,,,,,,,,,
ENSG00000235964,FXYD6P2,0.014624556,0.942649889,,Inf,,,,,
ENSG00000283930,AL117339.5,0.750548847,0.064873215,,2.743811722,,,,,
ENSG00000225965,AL117339.2,,,,,,,,,
ENSG00000224761,AL117339.1,0.013412126,0.947404432,,Inf,,,,,
ENSG00000226113,AL133217.1,,,,,,,,,
ENSG00000234941,AL117339.3,,,,,,,,,
ENSG00000120555,SEPT7P9,0.267511608,0.515363712,,0.511005989,,,,,
ENSG00000222314,RNU6-1118P,,,,,,,,,
ENSG00000228882,CICP9,,,,,,,,,
ENSG00000203496,AL133216.1,,,,,,,,,
ENSG00000215151,ABCD1P2,,,,,,,,,
ENSG00000277133,AL133173.2,,,,,,,,,
ENSG00000225638,PABPC1P12,,,,,,,,,
ENSG00000233867,SLC9B1P3,,,,,,,,,
ENSG00000227264,ACTR3BP5,,,,,,,,,
ENSG00000234541,CHEK2P5,,,,,,,,,
ENSG00000227679,AL133173.1,,,,,,,,,
ENSG00000233832,AL590623.1,,,,,,,,,
ENSG00000229485,KSR1P1,,,,,,,,,
ENSG00000237592,IGKV1OR10-1,,,,,,,,,
ENSG00000271650,AL031601.1,,,,,,,,,
ENSG00000274167,AL031601.2,,,,,,,,,
